compound,neutral_mass,mz,charge,rt,neg_12,neg_16,neg_20,neg_24,neg_28,neg_32,neg_36,neg_40,neg_44,neg_48,neg_13,neg_17,neg_21,neg_25,neg_29,neg_33,neg_37,neg_41,neg_45,neg_49,neg_14,neg_18,neg_22,neg_26,neg_30,neg_34,neg_38,neg_42,neg_46,neg_50,neg_15,neg_19,neg_23,neg_27,neg_31,neg_35,neg_39,neg_43,neg_47,neg_51
23.39_368.1015,NA,368.1015255,1,23.38753333,1.867735073,3.708988078,1.314886772,3.106409104,1.858472945,5.726410508,4.28740149,1.77503017,3.37086488,3.812852588,2.585634431,0.88523184,0.777586385,0.444328672,2.339134883,1.390704448,2.351199248,1.036648492,1.308500494,0.784064538,0.854753107,1.328143741,1.084165346,0.937685905,1.5889331820000001,1.397194924,0.422806506,3.346430254,0.347753916,1.073369665,1.53964734,1.789839373,0.161865163,1.006240073,0.42186606,1.941780756,0.707581893,2.116634544,1.757656694,3.05316783
24.33_797.0338,NA,797.0338055,1,24.32731667,359.5843787,378.428815,382.6518595,328.6369621,539.6694059,271.308588,295.4623971,415.9456729,308.918117,419.9801828,195.112216,180.7628436,255.0981645,151.8043832,142.8006797,209.6699002,166.2770653,160.6428078,163.754847,170.0415336,168.0817103,153.1705094,232.9550057,237.5363919,198.1863394,161.2195694,132.0744962,204.3691824,228.2736351,220.925027,135.1119924,152.3503912,176.0618835,147.2897158,148.9870555,173.9689173,95.67539819,155.8395083,163.3112064,137.5666873
20.64_844.2752,NA,844.2751556,1,20.63863333,21.21759049,19.59401058,9.041174625,17.78092924,34.23926857,20.91595857,23.21787109,12.58588513,24.77597028,4.708492218,9.984484481,5.071883212,8.380354072,19.19326887,3.926699048,6.098335923,9.560108169,4.922303615,23.95239731,3.319326091,16.16968841,4.236253524,0,23.3256846,2.121650034,7.326550031,12.10803665,5.571574499,20.92625978,5.554044275,11.01908729,0,4.058659743,27.43927283,0,3.396308537,6.840252491,5.005521027,17.75828302,0
18.84_640.2334,NA,640.233449,1,18.8391,57.85609121,3.24835999,2.483273313,6.49582337,9.515458839,0,0.358087247,11.58312037,19.59814034,0,47.82283448,35.10912918,9.080083444,33.09925424,46.56680484,28.33764256,7.690072342,38.34628289,24.84521873,6.054090818,58.32545162,14.85001758,13.76975086,43.27897731,36.93131912,21.45815596,9.6390805490000009,21.22178481,18.91822575,4.888781876,45.43329957,33.70495509,11.78100328,34.3275501,27.55961004,11.1125187,7.651990008,25.38417408,30.52449329,24.352148239999998
19.77_506.2708,506.2708194,505.263543,1,19.76988333,1341.728047,210.918561,245.1808019,168.2110781,424.4550769,156.7904952,305.4852804,330.7318959,193.3583242,177.6362484,1289.003126,1380.86259,1090.50863,399.0903596,1186.88278,527.6413629,1176.79911,609.9642627,414.9190601,782.0271152,1320.419817,1160.734868,930.4377331,330.7373253,1163.7108250000001,537.1203997,640.4365176,489.9337837,408.7735977,750.3607478,1223.618534,1332.343277,1607.087503,394.100857,1146.558265,741.9815917,601.7548789,552.2205024,332.3291,604.5842979
6.65_150.0414,NA,150.0414269,1,6.650233333,856.7749326,2011.139338,1272.849135,55.10287994,748.8086148,1437.929799,2455.941154,2406.492661,376.4357424,1593.255384,1302.684004,1037.390864,3298.974725,45.50820492,46.74910897,1758.4561,959.6911901,931.0044581,163.299094,317.4198683,1341.587859,667.6950808,2105.931362,34.92831757,45.0031727,2349.192211,881.8595469,788.6547483,250.903185,416.1997701,289.2659447,424.1029669,2113.086268,33.22182468,33.37097181,432.5318276,970.881814,526.2704492,150.7805783,325.8615653
3.77_305.1463,305.1462606,350.1441026,1,3.76805,21.0381028,3.247791888,21.27809497,10.837795,22.02582628,8.407725691,10.53203038,37.92696954,172.4643394,0.647536574,38.90210967,67.23408375,32.69161614,124.1322448,55.39428357,10.69682311,7.686762153,31.69473292,133.2627643,0.247034569,34.85511482,62.31419853,34.26088764,96.6138348,56.66325155,15.0879999,32.1283857,39.93078899,145.6028131,0,29.149858,125.1844542,57.39084159,78.60212759,98.4387346,80.93861376,65.01381383,58.9995746,166.6719995,10.16307645
3.67_649.1025,NA,649.1025008,1,3.6729,22.34547639,0,0,0,0,0,0,21.11021728,20.80075171,0,16.48238264,7.148712082,0,8.031892315,19.09144228,2.229280642,0,10.1723617,22.33714434,0,17.16022841,9.862425548,0,12.52295713,21.05426566,3.00025179,6.094082376,16.04352081,23.8363921,0,24.1995115,18.79020817,8.000530439,3.398953761,27.16293169,15.29387286,11.05707374,24.45994305,28.20854988,0
14.47_641.1649,NA,641.1648592,1,14.4655,32.31526093,0.510235832,11.12907451,0,6.952414588,5.646004653,14.12027193,18.76920134,51.28858401,1.003809969,34.23466275,35.99489983,36.6412496,37.35196189,23.57655002,33.30675488,44.78584395,37.19872728,61.39223385,9.729100875,33.33396673,33.2661973,31.69165991,39.44627596,18.57663941,43.63497535,38.13774601,44.15976942,48.54840599,11.34121527,43.74674233,26.99091488,40.37776801,33.83082083,17.11378063,41.44273605,39.92604389,31.00968482,51.4114784,28.40102809
4.04_259.1412,NA,259.1411763,1,4.040533333,39.20962273,2.581107046,16.01327502,2.311318458,4.368804786,10.07498545,3.055903891,39.30149651,90.40813812,0.394604691,34.73525978,51.56866145,37.14192251,43.16342978,16.47986203,26.30876588,2.549554536,34.2714065,101.7047416,0.290523313,33.18845865,49.34827674,37.51381661,27.29527432,19.4553826,34.00196263,9.201467833,36.20391954,94.31442986,0,58.19334544,62.91399993,40.38728334,24.87243972,45.94637432,66.54558788,65.01802784,40.02499169,110.2651094,5.131974768
21.02_529.2898,529.2897798,528.2825034,1,21.02281667,31561.53573,26.93282971,65.20050708,8.064578054,291.5896822,50.6100901,86.06047371,1739.214597,2945.002904,41.96972257,29959.5666,4774.80669,823.272756,2364.779937,22378.70651,2846.121419,2236.461478,2868.205676,3294.216876,469.7781035,35478.546,4980.357087,826.2094799,2215.165613,20770.3418,2850.758614,2497.295402,2608.417715,3132.212787,447.0345714,35542.84484,11919.51155,6186.008972,2001.896209,17001.64808,3791.840982,3568.872005,2977.752293,2516.975357,6571.059587
18.51_641.2925,NA,641.2925011,1,18.50795,1185.307039,25.53777777,31.878136,17.85766817,82.48138676,51.417196680000004,81.94937514,124.8478245,215.6946395,18.34905981,822.5848437,604.0362358,241.42818,419.4746212,485.884667,212.0583586,331.3922422,158.4205536,264.2213319,154.7807676,880.0183856,650.3736992,207.2977306,370.0842618,441.4663657,210.1667243,300.6495311,184.9769588,272.0765165,163.6084446,808.4158184,1111.429427,588.1615565,392.0059335,423.4969697,271.4754502,275.5318092,179.5699088,254.645625,286.8305374
3.77_418.1290,NA,418.1290089,1,3.76805,6.403840942,0,5.838107874,4.375193575,5.075490001,1.55193502,4.468617793,10.53740135,90.28530634,0,13.10338069,24.0408642,13.52787195,54.06574373,26.9069693,2.763565593,1.55063504,11.05459464,63.61808154,0,12.10374668,27.36005413,13.70912128,41.57826496,24.99223041,3.324422282,11.60376982,13.92441637,69.34297122,0,9.873938886,49.06915833,18.90711271,29.34557326,48.089659,34.24490075,25.18522187,22.51433221,83.84329537,0.820898612
10.65_642.1564,NA,642.1563942,1,10.65383333,4.946491684,6.07966567,2.352895817,0,3.268331691,2.516677702,7.619350011,3.24499762,8.832587683,0,7.734136206,11.25618639,6.192791019,3.166308382,3.108366676,8.418145575,5.56665218,17.90816334,8.812515423,8.55056612,16.34335122,10.29377628,3.713648328,2.234518611,5.032094368,9.506500841,3.356643694,10.42577264,10.80038013,6.387657942,16.18072452,11.22305029,14.69534915,1.05684078,3.881697023,8.302484503,7.174077152,12.09903937,13.92338172,8.794684922
17.14_502.2629,502.262915,501.2556386,1,17.13851667,60.03236582,7.069592864,3.546000947,0.41320067,29.53459512,45.34087204,24.04352008,52.56152283,343.5910399,8.700508542,84.1524756,152.9341745,122.783588,10.9370591,175.7116747,176.380852,135.5434196,173.0140511,274.2723984,134.7040853,76.35343572,117.7407335,87.47597653,7.326874314,143.5244338,140.3693944,81.56097621,119.1307552,251.1172708,122.5183963,90.39273617,113.3898548,130.6583745,4.988315975,133.6075696,142.5972728,108.8563592,116.7535873,246.7837337,189.6832043
19.88_572.1508,NA,572.1507549,1,19.88371667,295.6760524,18.09694483,27.56328694,20.27396468,15.0702234,23.88668599,15.79409011,10.10204755,378.2121142,28.83401604,282.8642625,48.51881456,15.62810156,271.2632467,218.7863272,23.41264894,28.68779369,40.1787436,333.0612144,16.18324913,306.8390082,28.59993448,30.91309287,257.267443,265.7611399,37.924167,62.78381461,51.37430194,408.5149869,34.63566878,309.4500568,208.0069309,137.053027,268.8861114,269.6948418,171.7661217,266.5246664,43.17459163,376.7985435,37.90696728
18.69_905.3211,905.3211393,904.3138629,1,18.68576667,266.7931077,125.0361129,89.24892549,2.633576901,239.6761107,218.350934,98.41485709,473.3598828,145.5030133,62.00669448,321.6739595,539.0342845,173.7892987,76.43289622,514.477028,541.8117294,181.5902656,501.9315224,207.0166204,359.5119729,301.7710269,561.7817315,98.26447282,53.4121754,603.6150638,543.5416739,206.0061573,525.5172788,164.6631912,385.762893,353.2728442,610.4787848,498.3055555,79.04916384,562.7193137,494.8455484,383.7465947,567.0302037,213.1216576,554.2952942
15.10_457.2272,NA,457.227248,1,15.1003,36.65735215,0.843238498,2.76997304,1.47736088,11.78610731,5.21548452,8.105067777,12.63335241,58.99656035,0,34.68811718,7.682479081,35.47740574,10.29360273,49.03123707,34.15466384,30.52556304,24.70486942,48.38242298,15.62645915,40.82726817,17.47171772,26.1520956,2.149331774,37.54972154,30.72961401,22.12313397,24.78983023,44.77164532,13.70068583,49.97818682,25.14794766,38.1085311,4.071345167,35.24051965,42.27967775,27.9216738,41.36329361,49.50694199,33.78792229
11.41_335.1691,335.1690805,316.1512394,1,11.40698333,304.0666706,34.48454674,50.50177026,70.51995072,71.79867065,136.1320772,92.25710591,54.03371286,762.3268613,73.3570636,315.8930914,268.1999941,129.5721007,299.706814,199.133027,609.5176953,476.4321091,476.8475769,345.3510963,71.80516947,312.2579133,314.2532741,123.7103252,291.2556305,165.5039357,524.6658814,359.1764147,460.0253324,569.2739584,63.21609647,355.08927190000003,420.4021732,338.0607135,358.4030298,267.8131028,653.9641105,423.8798902,684.1010811,308.6262212,329.6665588
6.44_425.1431,425.1430666,470.1459407,1,6.435083333,91.3207043,9.509836027,19.58434697,47.17339681,18.4388614,5.700731028,14.37016615,25.94535362,769.8459954,18.83404831,67.68039285,24.23700084,52.76230424,180.3013715,139.3661188,70.56625441,136.2097528,55.18708071,405.0374799,29.58352671,70.91887508,20.61513831,43.38473781,208.0058654,118.906589,65.69486107,59.70799071,53.00412091,416.3634586,36.62698861,147.6902345,119.7209334,257.5429845,221.688563,141.3879065,959.5207976,206.4403356,128.0618245,269.3184526,116.4286792
8.70_373.0882,NA,373.0881615,1,8.698966667,25.22057797,110.343629,117.0175993,153.9984428,46.74569041,102.1691379,97.69878186,16.74974993,99.10168752,32.12610905,28.64104477,24.87466993,39.33880249,97.7710736,52.33858272,37.5830486,61.91907473,5.616043438,40.30135067,91.71654915,26.92617178,21.98269176,55.21154931,81.84957279,42.20684641,18.5198826,73.94184694,0,23.08824172,105.6400712,3.966449025,8.717811737,11.39321902,56.38624886,29.84827531,5.727458542,18.57825308,1.34909039,131.8417382,50.29863779
12.04_564.1182,NA,564.1182225,1,12.03545,91.04363413,0,0,0,7.380969224,0,0,0.926749483,42.90037666,0,110.6849892,11.18911076,6.238854727,7.882818331,71.85924715,2.688892947,15.36565221,0,46.29695963,0,113.9924843,20.87790121,3.795209312,21.53041941,68.4390683,2.164909798,16.51709519,6.754504923,35.23935842,0,111.7146892,58.27275859,31.38042815,18.23158606,69.73144014,4.102798374,15.9357902,3.849615856,43.22474203,1.876621458
22.15_670.4059,670.4059479,669.3986715,1,22.14543333,559.3317331,162.8810665,14.4401093,0,1065.443944,2846.155382,1921.509573,6916.508694,329.8581724,416.4264274,808.9427091,1881.816195,320.1051669,138.5732498,8020.521375,8020.601775,2499.803557,5965.506716,681.5404369,2406.901208,664.2607159,1813.18401,272.7079164,94.35672855,7371.404282,7505.192569,4136.147745,5312.167251,633.4304629,2329.605554,748.3607323,1423.692108,828.1615104,197.6169721,6574.852376,7539.771369,7285.855374,4205.850262,653.346186,6398.604694
25.32_651.9090,651.9090077,672.8739217,1,25.3206,182.7583813,405.3228165,340.8995279,509.8157049,239.1698487,379.0997501,236.3965377,286.9523426,261.0356124,433.2594552,116.7336059,91.81027176,168.3553696,96.33043863,117.4799896,152.4954804,158.3148677,147.4431945,146.7184242,153.7079992,101.0156082,170.7182621,133.197901,170.3519766,132.141248,81.37570831,133.145973,123.9293975,138.0098488,115.9096292,156.7988622,151.8963437,118.7733198,122.5962059,135.9514985,146.1295529,165.4722248,113.608622,145.2945325,107.3798451
4.19_216.1355,NA,216.1355046,1,4.1942,39.90393306,0,6.07679615,0,5.282299444,4.586930318,3.356049456,43.6434014,54.85767518,2.456382309,35.92876066,41.25396076,18.7999599,14.57668723,16.72910472,25.38567743,21.6212041,43.04914283,60.24798703,6.363161208,36.96858472,29.47097371,18.47380161,38.32832263,25.11465569,29.54801367,14.56058596,39.52108962,69.61788547,8.173676899,49.27512179,87.53726547,57.25229974,7.77285599,27.03220142,40.64596916,20.36619152,40.23434284,69.0259984,4.437952004
16.72_546.2432,546.2432259,545.2359495,1,16.72338333,108.6320318,102.8928428,66.4461998,56.0723882,101.9942765,68.83954233,90.51299922,584.7827892,182.7844625,59.49866508,132.4534446,516.022544,140.7475812,121.1494698,417.7757068,225.4505543,338.1384051,686.5879024,214.3262737,151.4060193,158.0632858,447.3476738,144.085655,117.2616916,400.3275458,197.3996508,344.0204939,583.525718,214.7387752,144.5762722,208.0365123,534.5581984,184.7329411,101.0698787,396.4264481,273.7626872,416.4666323,671.918348,190.2460871,608.361209
18.02_654.3100,NA,654.3100262,1,18.01896667,5.768075,0,15.9688537,0,14.72675651,22.33726074,80.93011573,76.8224955,0,20.45002158,7.967121808,52.28791139,94.07295873,0,66.66197482,112.9358607,103.4543722,61.41652172,14.04652185,85.17283228,23.28075142,28.82490621,65.45461863,1.381812188,59.11868388,122.2816535,78.87839369,49.52392833,3.300991408,74.91914954,25.96730737,14.80868618,72.22625543,0.035648254,54.87759127,75.70930235,41.0971325,62.35947291,11.8139603,68.23068036
15.48_835.1931,NA,835.1931285,1,15.47826667,133.4633623,5.934673989,5.380090392,0,6.161985691,0.948472146,3.177472069,18.26586375,29.36863563,0,120.5956122,85.40862291,30.47710176,40.61927629,52.24103578,13.15290172,33.10193578,20.67260094,35.98788718,2.2099519,114.7213929,80.53610916,24.0008013,37.18991406,67.53870408,18.6666088,24.61075291,24.66194547,36.84023969,6.435575241,119.0422757,90.77596108,49.73729519,42.67767815,58.8401894,19.37816281,43.03241135,22.34995597,34.01105216,31.99428191
14.99_658.2461,NA,658.2460655,1,14.98696667,8.251045494,2.88634796,8.228154658,0,22.87946419,2.89637998,19.73605279,14.4530849,9.834224663,26.41755501,31.33804882,5.514865667,11.0124201,2.324569382,67.61118772,41.07139214,28.04780236,33.35759572,11.90155407,59.91196993,32.12379982,9.918490474,28.47324261,2.027472048,49.53436852,38.52190306,23.77588466,26.86192536,8.21029047,47.11940931,45.08984906,7.256593216,11.89462604,1.961694108,45.38915013,61.70810681,29.12852024,23.19428102,7.810602525,32.41203688
16.40_652.2910,NA,652.2909618,1,16.40106667,12.84243152,2.815262658,24.79507994,2.217058503,50.21913602,6.240376691,42.50760075,46.8202787,13.77294845,2.062515738,19.75264954,77.7925798,78.3586547,46.63613165,64.89444012,55.32360011,48.02654885,52.99564939,27.79042781,45.22068539,31.45203275,65.16204236,63.61119609,42.96890892,49.26470464,54.73724371,49.59592639,40.00912794,14.24765345,45.85625023,42.6669537,56.86294799,83.58343412,32.22455754,45.01043774,48.37258315,41.80096159,58.56824423,21.32373202,59.31451144
11.68_349.0720,NA,349.0720158,1,11.68463333,504.418884,54.15458442,49.88742441,67.91277589,29.00112754,49.57548813,68.38115553,173.1412668,373.1667827,3.433422791,278.3873391,155.9959131,335.0600193,616.3573647,236.6805277,315.1087302,275.4514333,128.8032393,434.9388076,53.35106714,336.6524219,185.5682309,317.1126362,677.1268571,274.629585,281.0311787,297.1846223,165.1101196,459.878902,62.39018438,298.310169,398.8540472,489.9137084,720.1507523,300.5660908,348.1203955,366.1681178,134.2650248,347.1735568,74.95370617
17.21_241.1195,NA,241.1194786,1,17.21385,436.2425092,1553.826239,2246.004989,1381.142443,380.7169111,772.8620812,2688.147603,2331.889196,8416.606337,2376.286742,741.2080918,680.7936316,2034.978112,906.7603769,333.4826868,697.1974594,998.6618764,789.372311,1602.246737,773.2197475,764.1377612,610.9697153,1612.004361,569.1605539,286.5967153,732.4284745,847.9523908,1032.655626,1712.482719,745.5304746,1048.599313,477.5948298,995.0735086,670.1736527,321.4555845,630.1391391,513.5691101,1264.491778,4566.202531,660.8826139
5.08_345.2140,NA,345.213952,1,5.077983333,58.97891378,0,0,0,0.947224912,8.471720172,5.324644086,66.95043125,23.61962353,0,40.09379258,3.510475258,1.356776526,23.02140903,71.84328474,28.48499817,22.86092885,48.73756415,39.73159464,1.869372407,39.07011302,0,1.425147318,8.379980145,85.07932585,42.7069097,21.926183,54.74865985,36.12310893,2.779606125,33.50633739,11.36964693,1.59321082,6.914554356,79.96176015,62.53363628,62.62982711,58.93912299,42.10111239,57.28097181
13.54_359.2055,359.2055401,358.1982636,1,13.54103333,106.0219198,0,0,0.902949816,0.263707742,0,0,0.431090535,1303.649693,0,155.9572271,120.6639147,38.5429845,187.4407505,147.3133503,205.8496755,371.4462752,194.7233712,81.93132456,1.229084158,150.3078112,132.2068875,18.87920876,223.37198,106.5633837,218.9094978,273.3222776,267.8973098,307.4198072,3.917997872,207.0158743,347.369632,296.9350059,380.557255,226.6289096,734.7942032,633.629065,395.9742189,38.96122939,320.1568677
17.84_358.1804,NA,358.1803883,1,17.83998333,4666.056447,52.52185104,16.83388642,0,235.0294593,17.27204931,64.97409525,15.59400913,3198.382503,4.753895638,6295.078782,801.214685,342.6856734,540.2550987,2307.344166,319.6471969,532.1325663,1058.477837,3040.72576,17.07007045,6587.065452,741.0518218,312.9258104,375.4514077,2198.497309,417.1317094,429.4980514,838.6159014,2877.69567,3.782843888,6383.46587,3511.261511,1258.752577,355.148885,2447.437788,1331.84175,1159.088643,1148.056713,3144.110802,255.3518616
19.26_397.2445,NA,397.2445486,1,19.26141667,102.9282922,0,0,0,0,0,8.487236026,0,76.31422227,0,108.642687,26.80130901,4.78022406,0,89.09443127,5.608939726,27.6912284,36.61381489,39.02835374,0,114.7625721,10.32763187,2.92783139,0,60.76763757,8.556931435,26.47040477,39.88626422,55.92628719,0,100.6722806,43.91824459,41.30490443,0,42.18457436,38.78947038,38.78883998,52.27849257,55.67712941,62.90753794
5.79_419.0860,NA,419.0859808,1,5.785616667,28.4059223,1.735193606,23.04020987,272.4765468,158.3308814,19.26515803,157.181238,3.945918127,343.3052895,154.4441717,116.9043034,26.76821031,41.80680904,380.3069366,398.0527775,148.7689365,201.98967,58.84353549,343.0045328,611.7077313,26.5189517,23.51734231,73.27626257,352.068414,416.6388107,104.7368104,133.8145856,85.01498193,400.5325855,537.3474557,182.5120643,331.7395247,260.67896,328.1872247,344.5237898,352.0162629,243.8263809,110.1851558,294.2560367,502.0268303
13.44_284.1622,NA,284.1621565,1,13.43671667,383.4878987,0,62.75622979,2.539954634,65.96414357,10.16201618,47.31394825,141.5321164,1075.914464,0,280.574175,161.2750763,245.3920332,330.751166,547.7474252,513.59593400000006,665.3793229,306.6230117,1035.750654,0,299.3322734,133.6717084,211.4506839,268.4874908,446.4732642,565.8680098,575.3558126,446.247131,948.5166205,0,315.7209803,240.5623389,291.1067023,259.0026042,430.8077983,918.4280372,689.6644397,391.5289299,981.2620653,33.92972125
